"시·군·구별","급여종류별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"은평구","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"은평구","노인요양공동생활가정","기관수[개]","개","11","10","12","12","10","9","8","8","8","8",
"은평구","노인요양공동생활가정","정원[명]","명","96","87","105","105","87","80","71","71","71","71",
"은평구","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"은평구","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"서대문구","계","기관수[개]","개","83","95","97","87","91","96","109","107","119","111",
"서대문구","계","정원[명]","명","646","790","786","706","717","859","912","930","974","776",
"서대문구","재가","기관수[개]","개","60","71","73","70","74","78","91","89","100","98",
"서대문구","재가","정원[명]","명","215","289","281","284","294","370","444","477","493","440",
"서대문구","방문요양","기관수[개]","개","40","48","51","50","53","56","67","65","71","72",
"서대문구","방문목욕","기관수[개]","개","33","41","44","43","43","45","47","44","50","50",
"서대문구","방문간호","기관수[개]","개","4","3","3","2","2","3","2","2","2","2",
"서대문구","주야간보호","기관수[개]","개","10","14","14","13","16","17","20","19","20","18",
"서대문구","주야간보호","정원[명]","명","194","260","251","252","291","364","438","471","493","440",
"서대문구","단기보호","기관수[개]","개","2","3","2","2","1","1","1","1","-","0",
"서대문구","단기보호","정원[명]","명","21","29","30","32","3","6","6","6","-","0",
"서대문구","복지용구","기관수[개]","개","8","8","8","7","8","7","7","7","10","9",
"서대문구","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"서대문구","시설","기관수[개]","개","23","24","24","17","17","18","18","18","19","13",
"서대문구","시설","정원[명]","명","431","501","505","422","423","489","468","453","481","336",
"서대문구","노인요양시설","기관수[개]","개","8","9","10","11","11","11","10","10","11","10",
"서대문구","노인요양시설","정원[명]","명","316","383","396","376","376","433","403","388","416","312",
"서대문구","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"서대문구","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"서대문구","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"서대문구","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"서대문구","노인요양공동생활가정","기관수[개]","개","15","15","14","6","6","7","8","8","8","3",
"서대문구","노인요양공동생활가정","정원[명]","명","115","118","109","46","47","56","65","65","65","24",
"서대문구","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"서대문구","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"마포구","계","기관수[개]","개","78","84","85","90","87","82","95","100","109","105",
"마포구","계","정원[명]","명","664","702","692","666","663","697","691","795","870","1002",
"마포구","재가","기관수[개]","개","71","78","79","84","82","77","91","96","105","102",
"마포구","재가","정원[명]","명","320","363","353","327","333","367","389","493","552","587",
"마포구","방문요양","기관수[개]","개","56","63","63","68","67","61","73","75","81","78",
"마포구","방문목욕","기관수[개]","개","43","51","53","57","56","52","61","60","64","61",
"마포구","방문간호","기관수[개]","개","4","5","4","3","3","2","5","5","5","5",
"마포구","주야간보호","기관수[개]","개","11","14","13","13","13","14","15","17","18","18",
"마포구","주야간보호","정원[명]","명","258","330","324","327","333","367","389","493","552","587",
"마포구","단기보호","기관수[개]","개","3","2","1","0","0","-","-","-","-","0",
"마포구","단기보호","정원[명]","명","62","33","29","0","0","-","-","-","-","0",
"마포구","복지용구","기관수[개]","개","7","7","7","9","9","9","10","10","11","9",
"마포구","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"마포구","시설","기관수[개]","개","7","6","6","6","5","5","4","4","4","3",
"마포구","시설","정원[명]","명","344","339","339","339","330","330","302","302","318","415",
"마포구","노인요양시설","기관수[개]","개","3","3","3","3","3","3","2","2","3","3",
"마포구","노인요양시설","정원[명]","명","312","312","312","312","312","312","284","284","309","415",
"마포구","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"마포구","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"마포구","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"마포구","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"마포구","노인요양공동생활가정","기관수[개]","개","4","3","3","3","2","2","2","2","1","0",
"마포구","노인요양공동생활가정","정원[명]","명","32","27","27","27","18","18","18","18","9","0",
"마포구","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"마포구","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"양천구","계","기관수[개]","개","134","150","164","159","166","174","192","194","194","199",
"양천구","계","정원[명]","명","756","890","1066","1126","1167","1289","1565","1611","1613","1703",
"양천구","재가","기관수[개]","개","107","119","133","130","137","149","167","173","175","181",
"양천구","재가","정원[명]","명","268","282","409","434","457","541","806","888","903","1002",
"양천구","방문요양","기관수[개]","개","75","88","99","96","100","113","133","137","138","145",
"양천구","방문목욕","기관수[개]","개","68","77","86","86","90","96","115","122","121","125",
"양천구","방문간호","기관수[개]","개","5","6","7","6","6","7","6","6","5","4",
"양천구","주야간보호","기관수[개]","개","9","9","14","16","17","19","27","27","27","29",
"양천구","주야간보호","정원[명]","명","183","189","328","393","416","541","806","888","903","1002",
"양천구","단기보호","기관수[개]","개","4","4","3","2","2","-","-","-","-","0",
"양천구","단기보호","정원[명]","명","85","93","81","41","41","-","-","-","-","0",
"양천구","복지용구","기관수[개]","개","19","17","16","16","18","19","16","18","18","18",
"양천구","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"양천구","시설","기관수[개]","개","27","31","31","29","29","25","25","21","19","18",
"양천구","시설","정원[명]","명","488","608","657","692","710","748","759","723","710","701",
"양천구","노인요양시설","기관수[개]","개","9","11","10","11","11","13","13","13","13","13",
"양천구","노인요양시설","정원[명]","명","332","436","477","536","554","645","656","656","656","656",
"양천구","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"양천구","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"양천구","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"양천구","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"양천구","노인요양공동생활가정","기관수[개]","개","18","20","21","18","18","12","12","8","6","5",
"양천구","노인요양공동생활가정","정원[명]","명","156","172","180","156","156","103","103","67","54","45",
"양천구","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"양천구","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"강서구","계","기관수[개]","개","154","160","189","207","222","235","277","271","271","252",
"강서구","계","정원[명]","명","1150","1216","1425","1655","1739","1789","1998","2223","2368","2421",
"강서구","재가","기관수[개]","개","124","130","159","178","190","204","247","240","236","217",
"강서구","재가","정원[명]","명","333","315","421","573","619","677","896","1092","1125","1180",
"강서구","방문요양","기관수[개]","개","94","101","124","139","150","163","206","193","196","180",
"강서구","방문목욕","기관수[개]","개","72","76","95","105","117","127","162","153","152","140",
"강서구","방문간호","기관수[개]","개","6","6","6","5","8","8","11","11","11","9",
"강서구","주야간보호","기관수[개]","개","15","14","17","19","19","21","26","31","31","33",
"강서구","주야간보호","정원[명]","명","324","315","421","573","619","677","896","1092","1125","1180",
"강서구","단기보호","기관수[개]","개","1","0","0","0","0","-","-","-","-","0",
"강서구","단기보호","정원[명]","명","9","0","0","0","0","-","-","-","-","0",
"강서구","복지용구","기관수[개]","개","25","24","29","33","37","38","37","33","32","27",
"강서구","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"강서구","시설","기관수[개]","개","30","30","30","29","32","31","30","31","35","35",
