,word
1514,같고요
1515,같곳갈려면
1516,같공부도
1517,같군요
1518,같그
1519,같그런
1520,같기도
1521,같기도하고
1522,같기분든다
1523,같기분들어요
1524,같기분였어요여튼
1525,같긴
1526,같긴한데
1527,같긴해
1528,같꼬라봤다
1529,같끔찍한
1530,같나옴
1531,같나왓는데
1532,같날엔
1533,같남자에게
1534,같남자입니다
1535,같내일보낸다것다
1536,같냐
1537,같네
1538,같네여
1539,같네요
1540,같노
1541,같노래방
1542,같노래방가기했는데
1543,같노래방갔다
1544,같노줄
1545,같노친구들
1546,같놀고
1547,같놀고싶고
1548,같놀다헤어짐
1549,같놀러
1550,같놀러도
1551,같놀림받을것
1552,같놀았음
1553,같놀음
1554,같놀자
1555,같느껴진다
1556,같느낌자꾸
1557,같다
1558,같다고
1559,같다고하지만
1560,같다녀서
1561,같다녔습니다
1562,같다니기
1563,같다니까
1564,같다닐
1565,같다말
1566,같다생각들었습니다
1567,같다생각머릿속에서
1568,같다식으말하면
1569,같단
1570,같달아오르자고
1571,같대학오더라고요
1572,같대화하고
1573,같댘ㅋㅋㅋㅋㅋ
1574,같더
1575,같더라
1576,같더라고
1577,같더라구요
1578,같던
1579,같던데
1580,같던뎅
1581,같데
1582,같동거를
1583,같동네
1584,같동네에서
1585,같뒷담화를
1586,같들릴
1587,같등교하고
1588,같등교하친구
1589,같디코하면서
1590,같때
1591,같또래들
1592,같레드
1593,같마음었다
1594,같마저
1595,같망가진다
1596,같매가고
1597,같먹고
1598,같먹아주는데
1599,같먹으려고
1600,같먹자고
1601,같모여서
1602,같모텔들어가서
1603,같못보내요
1604,같무리라서
1605,같문제를
1606,같밑으내려가더라
1607,같박일캠프
1608,같반
1609,같반됐다
1610,같반라
1611,같반복같사람마주할
1612,같밥도
1613,같밥먹고
1614,같밥먹었는데
1615,같밥먹으러가고
1616,같병원
1617,같보고
1618,같보기약속잡았었는데
1619,같보내고싶은데
1620,같보내야함
1621,같분
1622,같분위긴데
1623,같불행해지기를
1624,같붙어다니는거임
1625,같사는게
1626,같사대가족다
1627,같사람너
1628,같사려고
1629,같사먹고
1630,같사무실에서
1631,같사사람너무싫음
1632,같사였는데
1633,같삭발할
1634,같살던
1635,같살면서
1636,같살았었음
1637,같삶살고싶다
1638,같상담받아보자
1639,같상담받쟤
1640,같상황피할
1641,같새끼였고
1642,같생각
1643,같생각든다
1644,같생긴
1645,같생활
1646,같서욕도
1647,같소리하구
1648,같수업듣학생들과격차친구없음
1649,같수준맞거지
1650,같술마시면서
1651,같스프링처럼
1652,같습니다
1653,같습니당
1654,같쓰레기런
1655,같아
1656,같아서
1657,같아서요
1658,같아선
1659,같아여
1660,같아요
1661,같아파트에살음
1662,같알바하고있구
1663,같알바하여자애밤길
1664,같았나봐요
1665,같았습니다
1666,같았으면
1667,같았음
1668,같애
1669,같애기하거나
1670,같애들쿵쾅쿵
1671,같애서
1672,같온건지
1673,같용돈
1674,같으니
1675,같으면
1676,같은거
1677,같은거냐
1678,같은거사서
1679,같은거소용
1680,같은건지
1681,같은걸
1682,같은걸맞음
1683,같은걸혼자
1684,같은것도
1685,같은게
1686,같은과고
1687,같은길가는거임
1688,같은날
1689,같은내용으문자
1690,같은데
1691,같은뎅
1692,같은말
1693,같은무리
1694,같은반
1695,같은반돼서
1696,같은반일정도
1697,같은테블x
1698,같은학생회인데
1699,같을까요
1700,같을때
1701,같을때도
1702,같음
1703,같음ㅠㅠ
1704,같인간지만
1705,같인생
1706,같인형극
1707,같일본나
1708,같일하고
1709,같일하고있옛
1710,같일하그
1711,같일하사람들좋사람들어서
1712,같일하시분들
1713,같일하직원분너무너무너무
1714,같일한지
1715,같있것만으로도
1716,같있기
1717,같있기만
1718,같있기만해도
1719,같있어도
1720,같있어야
1721,같있었때도
1722,같자고
1723,같자꾸
1724,같자라지않았지만
1725,같잖게
1726,같잖다
1727,같잖은걸꼽줌
1728,같장난치며
1729,같정돈
1730,같종류일내
1731,같중학교
1732,같중학교였던
1733,같지
1734,같지각했는데
1735,같지내는데
1736,같지냈었는데
1737,같지만
1738,같지않은데
1739,같지역
1740,같집가도중
1741,같짓
1742,같쭉
1743,같찍어주길
1744,같침대나란히
1745,같태권도학원다녔는데
1746,같태우고
1747,같택시타고
1748,같팀남자
1749,같프로젝트참여했던
1750,같하게됨
1751,같하고싶을때마다
1752,같하기
1753,같하나뭔
1754,같하는건
1755,같하던
1756,같하실래요
1757,같하자
1758,같하자고
1759,같하자며
1760,같학과
1761,같학교
1762,같학교야
1763,같한
1764,같합주실
1765,같행동할
1766,같혼난거임
1767,같홈플러스가서
1768,같화젯거리뭐재밌는지도
1769,같황홀감들까
1770,같힘내요
1771,같힘드네
1772,같힘든데
1773,갚고
1774,갚고있으니까
1775,갚는다
1776,갚는다고
1777,갚돈만
1778,갚아
1779,갚아가며
1780,갚아나가려고
1781,갚아라
1782,갚아야하네
1783,갚아주는게
1784,갚았는데
1785,갚으면
1786,갚은상태인데
1787,갚을돈
1788,갚지않으셨습니다
1789,개ㅈ같다고
1790,개ㅈ랄떨음
1791,개가타슴
1792,개가하자하면
1793,개강나
1794,개강파티갔는데도
1795,개강하기
1796,개강하면
1797,개강할
1798,개강후
1799,개같고
1800,개같무기력함
1801,개같보고
1802,개같아
1803,개같은년쳐다보니까
1804,개같은데
1805,개개인으만나고
1806,개구린
1807,개귀찮것
1808,개그캐여서
1809,개꾸르ㅎㅎㅎㅎ
1810,개꿀
1811,개꿈
1812,개꿈라지만
1813,개꿈에서우리집사설정인가봐
1814,개꿈였지만
1815,개나소나
1816,개낮은게
1817,개념
1818,개념까지되어잇고
1819,개념장뒤
1820,개념해하기도
1821,개놀래가지고
1822,개대외활동
1823,개더럽더라고
1824,개독교
1825,개독새끼들
1826,개독었는데
1827,개독었음
1828,개들목격하신
1829,개들에게
1830,개떨고
1831,개를
1832,개마려워인수인계서도
1833,개많받음
1834,개많아서
1835,개많올라옴
1836,개멀긴하거든
1837,개무섭네
1838,개무시
1839,개무시하거나
1840,개무시함
1841,개박살나면
1842,개박살나서
1843,개백수
1844,개병신같은데
1845,개봉일알아서
1846,개불편해서
1847,개빡돌아서
1848,개빡인데
1849,개빡쳐서
1850,개빡치니
1851,개빡친다
1852,개빡침
1853,개빡통
1854,개빡통구나를
1855,개뿔
1856,개새끼
1857,개새끼들
1858,개새끼여도
1859,개소리를
1860,개소리인싶더라
1861,개소리지껄는것도
1862,개속
1863,개시물보니
1864,개시벌놈대출받돈
1865,개쌉소리하며
1866,개쌉소리하면서
1867,개쌍욕
1868,개쌍욕퍼붓고
1869,개쎄게
1870,개씨발
1871,개씹노베긴
1872,개씹야랄해대고
1873,개씹오타쿠새끼일뽕
1874,개씹창라서
1875,개아니니까
1876,개에서
1877,개역겨워
1878,개역겹네
1879,개열받더라고
1880,개오지네
1881,개원한지
1882,개원했습니다
1883,개월
1884,개월간
1885,개월걸리네
1886,개월그래도
1887,개월나마
1888,개월도
1889,개월동안
1890,개월뒤
1891,개월론
1892,개월만금방때려친다던가외가쪽
1893,개월만다시
1894,개월만전화와서
1895,개월수치면
1896,개월스펙쌓고
1897,개월씩
1898,개월을못넘기니
1899,개월일해보고
1900,개월전
1901,개월전맘상하기
1902,개월전뭐땜사장그때
1903,개월정도
1904,개월정도밖남지
1905,개월짜리정규직
1906,개월째복욕중인데
1907,개월째인데
1908,개월차고
1909,개월차다되가는데
1910,개월차에요
1911,개월차인데
1912,개월차임
1913,개월했고
1914,개의견낼땐
1915,개인
1916,개인교체해야되부분있으니
1917,개인적
1918,개인적으걔잘되어가고느낌
1919,개인적으고민임
1920,개인적으교체해야되는것
1921,개인적으만난
1922,개인적으와서
1923,개인적으전남친보다
1924,개인적인
1925,개인전
1926,개입
1927,개잘생겼고
1928,개저싫다고
1929,개좆같기도를
1930,개좆같생긴게
1931,개좆같아지라고
1932,개좆같인생
1933,개좆도
1934,개지랄
1935,개지랄인거지
1936,개지랄하고
1937,개지랄함
1938,개짜증나
1939,개짜증나서
1940,개쩌판단으구해온
1941,개쪽팔림
1942,개쫄려서
1943,개찐따맞아
1944,개처럼
1945,개쳐맞음
1946,개크게
1947,개털리고
1948,개패죽고싶다
1949,개편한
1950,개편함
1951,개하는데
1952,개학
1953,개학날짜
1954,개학인데
1955,개학잖아
1956,개학하고
1957,개학하기
1958,개한심하고
1959,개현타
1960,개흥분
1961,객관적으ㅍㅌㅊ
1962,객관적으판단
1963,객관적인
1964,객관화
1965,객기
1966,갠적으저주짓수
1967,갠찬은대
1968,갠톡도
1969,갠톡많아짐
1970,갠톡좀
1971,갤닉네임
1972,갤도
1973,갤러리
1974,갤러리까지
1975,갤러리도
1976,갤러리를
1977,갤러리에서
1978,갤러리에환자들소소한
1979,갤러리올리galldcinsidecom
1980,갤릿
1981,갤에서
1982,갤에선
1983,갤우리접수한다
1984,갤죽었나
1985,갱년기아님
1986,걍앞으걔ㅇ방에서
1987,걔가장보면
1988,걔갑자기
1989,걔같은반애다니기따많다니지못했고
1990,걔거기서
1991,걔게임하다갑자기
1992,걔계단엄청
1993,걔계속하는데
1994,걔그걸
1995,걔그대말하면
1996,걔그래서
1997,걔그럴
1998,걔기분좋지
1999,걔꺼
2000,걔나
2001,걔나들러붙어서
2002,걔나부탁할게
2003,걔나어떤
2004,걔나엄
2005,걔나자주
2006,걔나좋아하는거아니지
2007,걔날
2008,걔내
2009,걔내의미있존재된
2010,걔네
2011,걔네그래
2012,걔네내습관
2013,걔네놀때
2014,걔네놈
2015,걔네들더
2016,걔네들막
2017,걔네들시부터
2018,걔네랑만
2019,걔네반들어갔는데
2020,걔네아빠도
2021,걔네아빠우리아빠
2022,걔네있었음
2023,걔네집좀
2024,걔네학교끝나거나
2025,걔는일단
2026,걔니af한
2027,걔니나
2028,걔대화하면
2029,걔도
2030,걔둘남친
2031,걔들알아버렸다
2032,걔들자기
2033,걔들죽으면
2034,걔떠들다
2035,걔라고
2036,걔랑만
2037,걔를
2038,걔릴스보낸겨
2039,걔마주침
2040,걔막
2041,걔만
2042,걔말
2043,걔말도없
2044,걔맨날
2045,걔먼저
2046,걔뭐
2047,걔밝힘
2048,걔생리때문단게
2049,걔손잡음
2050,걔손흔들어주면서
2051,걔실망하겠지
2052,걔아
2053,걔아래비비고
2054,걔알아가주고
2055,걔얼마나
2056,걔엄
2057,걔없아
2058,걔연
2059,걔예쁘긴
2060,걔오
2061,걔왜
2062,걔용돈으일만원받아
2063,걔일단
2064,걔있으면
2065,걔자꾸
2066,걔자꾸피드백해서
2067,걔저렇게까지
2068,걔전부
2069,걔주문도
2070,걔지금
2071,걔진짜
2072,걔짐도
2073,걔찍어줬겠지
2074,걔착했던
2075,걔처음
2076,걔체육시간놀려고
2077,걔친구도
2078,걔침대서
2079,걔톡오더라
2080,걔톡왔길래
2081,걔톡하면서
2082,걔하는말
2083,걔하면서
2084,걔학원에서
2085,걔해달야한짓도
2086,걔헤어져
2087,걔흘려들어서
2088,걔흥분해서
2089,거가지고
2090,거개복치임
2091,거걍
2092,거기
2093,거기갈려했거든
2094,거기낄
2095,거기나을거
2096,거기난
2097,거기내
2098,거기냐고
2099,거기다
2100,거기다귀
2101,거기동생또
2102,거기를
2103,거기매술마시고
2104,거기바퀴벌레
2105,거기사장자기사정힘들다면서
2106,거기서
2107,거기서도
2108,거기서별일없었거든
2109,거기서부터
2110,거기아파트
2111,거기에서
2112,거기우리
2113,거기있애내
2114,거기있으니까
2115,거기짐때문공간없는건지
2116,거긴
2117,거길
2118,거까진
2119,거꾸나상황에서
2120,거끝인데
2121,거나
2122,거내다
2123,거내모자랐다
2124,거냐
2125,거냐고
2126,거년
2127,거년다되감
2128,거년반주기혈뇨를
2129,거는데
2130,거다
2131,거다른
2132,거달달
2133,거대한
2134,거대화를
2135,거대화하고
2136,거도
2137,거돈없지
2138,거두
2139,거듣고
2140,거듭되제
2141,거듭하며
2142,거따두고
2143,거때문괴롭힘도
2144,거때문뭔어디가서
2145,거때문우울증
2146,거라
2147,거라고
2148,거란
2149,거랑차원다름
2150,거래
2151,거래처
2152,거래한거라
2153,거를
2154,거리
2155,거리감좋아서
2156,거리고
2157,거리긴함
2158,거리내그냥
2159,거리네
2160,거리는데
2161,거리대학교간건데
2162,거리도
2163,거리두고
2164,거리를
2165,거리멀
2166,거리멀어져
2167,거리며
2168,거리면서
2169,거리분임
2170,거리살고
2171,거리약
2172,거리있음
2173,거만날때마다
2174,거만한
2175,거말곤
2176,거맞춰줬고
2177,거매톡하고
2178,거맨날
2179,거머리야
2180,거면
2181,거면서
2182,거모든
2183,거미공포증
2184,거미공포증란
2185,거미무서워서
2186,거바가는데
2187,거밖안
2188,거반존대
2189,거보다
2190,거부감드는지
2191,거부감생겨서
2192,거부를
2193,거부반응엄청
2194,거부했습니다
2195,거북육지
2196,거북키우는데
2197,거불법
2198,거사과하는거
2199,거사라진것같네
2200,거새것과도
2201,거샐러드
2202,거세당할
2203,거슬리게
2204,거슬리행동한다면
2205,거시
2206,거신
2207,거실나가기싫음
2208,거실나감
2209,거실바닥에두고
2210,거실에가서
2211,거실에서
2212,거실있어서
2213,거실혼자
2214,거아빠
2215,거안달림
2216,거안빠지고
2217,거안서고
2218,거어느
2219,거얼굴
2220,거업어
2221,거없고
2222,거없다시피
2223,거없어서
2224,거없었구요
2225,거였고
2226,거예민하셔
2227,거예요
2228,거울
2229,거울모드로사진예쁘게
2230,거울봤는데
2231,거울앞서서
2232,거울앞예쁜
2233,거의잘하는거
2234,거의장점
2235,거일상인데
2236,거일주일두세번
2237,거임
2238,거입버릇같선교활동
2239,거잊어버리고
2240,거자신생각가장
2241,거잖아
2242,거절
2243,거절계속
2244,거절당한날
2245,거절당함
2246,거절못해서
2247,거절하게
2248,거절하고
2249,거절하그런방향으가고싶은데
2250,거절하면
2251,거절하의미인가요
2252,거절할수도
2253,거절함
2254,거절했다연예인급으쁘다니깐
2255,거절했더니
2256,거절했어요
2257,거절했을텐데
2258,거정적입니다
2259,거주
2260,거증오가깝게
2261,거지
2262,거지금
2263,거지새끼들
2264,거진
2265,거짓말
2266,거짓말겠지만
2267,거짓말까지
2268,거짓말도
2269,거짓말들키고
2270,거짓말라고
2271,거짓말만
2272,거짓말미안했는지
2273,거짓말안치고
2274,거짓말었던게
2275,거짓말일부를
2276,거짓말일절
2277,거짓말중인줄알고
2278,거짓말하고
2279,거짓말하나
2280,거짓아닌
2281,거짓인거
2282,거짜증
2283,거찐따냐
2284,거참
2285,거최근알게
2286,거침없사사람된다고
2287,거큰일임
2288,거탈출하다시피
2289,거하거든
2290,거한
2291,거해
2292,걱정
2293,걱정갑자기
2294,걱정거리
2295,걱정거리지
2296,걱정끼치고
2297,걱정끼칠까봐도
2298,걱정네
2299,걱정다
2300,걱정더
2301,걱정도
2302,걱정도안
2303,걱정돼
2304,걱정돼서
2305,걱정돼요
2306,걱정됐는지
2307,걱정되게
2308,걱정되기도
2309,걱정되네
2310,걱정되네요
2311,걱정되는데
2312,걱정되지만
2313,걱정된다
2314,걱정된다거지
2315,걱정된다고
2316,걱정됨
2317,걱정됩니까
2318,걱정됩니다
2319,걱정라
2320,걱정마
2321,걱정많았던
2322,걱정말아요
2323,걱정면
2324,걱정반
2325,걱정안됍니다
2326,걱정안해도
2327,걱정앞서고
2328,걱정앞서다
2329,걱정없는데
2330,걱정에요
2331,걱정인
2332,걱정입니다
2333,걱정좀해주지
2334,걱정하고
2335,걱정하내
2336,걱정하내너무
2337,걱정하는척
2338,걱정한거너무
2339,걱정한다거
2340,걱정해서
2341,걱정해줘도
2342,걱정해줘야되냐
2343,걱정했었는거같음
2344,걱정했었는데
2345,건가
2346,건가ㅠㅠ
2347,건가요
2348,건강
2349,건강과
2350,건강나빠졌음
2351,건강다시
2352,건강도
2353,건강상
2354,건강좋아요
2355,건강찾기
2356,건강하게
2357,건강하면
2358,건강하지
2359,건강해졌으면
2360,건강해지것다
2361,건너건너
2362,건너뛰고
2363,건너뛴게
2364,건담도
2365,건대하여
2366,건데
2367,건드려도
2368,건드렸엉
2369,건드릴려구
2370,건드셨어여
2371,건들고
2372,건들지말일종경고메세지같은거였죠
2373,건망증
2374,건물
2375,건방쩌들어서
2376,건사해야
2377,건설쪽으쭉
2378,건성으사과함
2379,건성으하는게
2380,건싶더라
2381,건싶어서
2382,건아닌거같아서
2383,건전하게
2384,건전한
2385,건전한것들인데
2386,건지
2387,건지도
2388,건지모르겠는데
2389,건지모르겠음
2390,건질려는게
2391,건하고
2392,걷노부부를
2393,걷돌면서
2394,걷지
2395,걷지를
2396,걸거나
2397,걸겠고
2398,걸고
2399,걸고소한다는데
2400,걸고싶은데
2401,걸까
2402,걸까요
2403,걸대충
2404,걸되잇고
2405,걸러라
2406,걸러서
2407,걸러진건데
2408,걸레
2409,걸레고
2410,걸려
2411,걸려가지고
2412,걸려도
2413,걸려서
2414,걸렸다
2415,걸렸습니다
2416,걸렸어
2417,걸렸음
2418,걸론
2419,걸리거나
2420,걸리거든
2421,걸리겠네
2422,걸리겠는데
2423,걸리고
2424,걸리곳임
2425,걸리냐
2426,걸리냐면서
2427,걸리는거처음
2428,걸리는데
2429,걸리는일라
2430,걸리니까
2431,걸리면
2432,걸리죠
2433,걸린
2434,걸린거임
2435,걸림
2436,걸립니다
2437,걸맨날
2438,걸먹면서
2439,걸미
2440,걸발가락
2441,걸보고
2442,걸서언성높아지다
2443,걸설레발
2444,걸알고
2445,걸어가고
2446,걸어가는데
2447,걸어가던중내싫으면
2448,걸어가면
2449,걸어가서
2450,걸어감
2451,걸어갔어
2452,걸어다녔는데
2453,걸어보니까
2454,걸어봐라
2455,걸어서
2456,걸어준다
2457,걸었다취소했더라구요
2458,걸었으면서
2459,걸었을때
2460,걸을뿐
2461,걸음남해
2462,걸음만
